"","spp.id","state","tot.ba"
"1","s315","Washington",0
"2","s315","Montana",0
"3","s315","Maine",1056077.1172749
"4","s315","North Dakota",0.679288320243359
"5","s315","South Dakota",0
"6","s315","Wyoming",0
"7","s315","Wisconsin",131.477127554361
"8","s315","Idaho",0
"9","s315","Vermont",441929.376156082
"10","s315","Minnesota",396.926241596229
"11","s315","Oregon",0
"12","s315","New Hampshire",255643.164564368
"13","s315","Iowa",0
"14","s315","Massachusetts",49095.6256685378
"15","s315","Nebraska",0
"16","s315","New York",633890.549799732
"17","s315","Pennsylvania",269452.004721527
"18","s315","Connecticut",8548.62455475808
"19","s315","Rhode Island",578.732300815638
"20","s315","New Jersey",2213.87809846038
"21","s315","Indiana",275.591360919178
"22","s315","Nevada",0
"23","s315","Utah",0
"24","s315","California",0
"25","s315","Ohio",1047.76322533493
"26","s315","Illinois",0
"27","s315","District of Columbia",0
"28","s315","Delaware",1.84743631631136
"29","s315","West Virginia",213736.390004301
"30","s315","Maryland",7615.77705364593
"31","s315","Colorado",0
"32","s315","Kentucky",5919.71484711015
"33","s315","Kansas",0
"34","s315","Virginia",156797.993641604
"35","s315","Missouri",0
"36","s315","Arizona",0
"37","s315","Oklahoma",0
"38","s315","North Carolina",117236.839706278
"39","s315","Tennessee",42534.2555980625
"40","s315","Texas",75.492580873426
"41","s315","New Mexico",0
"42","s315","Alabama",122.018949090037
"43","s315","Mississippi",79.4968779049814
"44","s315","Georgia",2584.53679012263
"45","s315","South Carolina",1200.97234318755
"46","s315","Arkansas",0
"47","s315","Louisiana",701.236039098934
"48","s315","Florida",0
"49","s315","Michigan",28378.9679144629
