"","spp.id","state","tot.ba"
"1","s363","Washington",0
"2","s363","Montana",0
"3","s363","Maine",0
"4","s363","North Dakota",0
"5","s363","South Dakota",0
"6","s363","Wyoming",0
"7","s363","Wisconsin",0
"8","s363","Idaho",0
"9","s363","Vermont",0
"10","s363","Minnesota",0
"11","s363","Oregon",0
"12","s363","New Hampshire",0
"13","s363","Iowa",0
"14","s363","Massachusetts",0
"15","s363","Nebraska",0
"16","s363","New York",0
"17","s363","Pennsylvania",0
"18","s363","Connecticut",0
"19","s363","Rhode Island",0
"20","s363","New Jersey",0
"21","s363","Indiana",0
"22","s363","Nevada",0
"23","s363","Utah",0
"24","s363","California",0
"25","s363","Ohio",0
"26","s363","Illinois",0
"27","s363","District of Columbia",0
"28","s363","Delaware",0
"29","s363","West Virginia",0
"30","s363","Maryland",0
"31","s363","Colorado",0
"32","s363","Kentucky",0
"33","s363","Kansas",0
"34","s363","Virginia",0
"35","s363","Missouri",0
"36","s363","Arizona",0.248472517356277
"37","s363","Oklahoma",0
"38","s363","North Carolina",0
"39","s363","Tennessee",0
"40","s363","Texas",8692.70226352336
"41","s363","New Mexico",313.538842631504
"42","s363","Alabama",0
"43","s363","Mississippi",0
"44","s363","Georgia",0
"45","s363","South Carolina",0
"46","s363","Arkansas",0
"47","s363","Louisiana",0
"48","s363","Florida",0
"49","s363","Michigan",0
