"","spp.id","state","tot.ba"
"1","s100","Washington",14822857.7313658
"2","s100","Montana",49034033.2749907
"3","s100","Maine",8772041.66622398
"4","s100","North Dakota",13561.3357959203
"5","s100","South Dakota",7045528.52100252
"6","s100","Wyoming",25025146.5712996
"7","s100","Wisconsin",10711629.5756432
"8","s100","Idaho",31659044.7978722
"9","s100","Vermont",2465268.74288393
"10","s100","Minnesota",7760771.67109699
"11","s100","Oregon",41563281.5785548
"12","s100","New Hampshire",5814045.55513246
"13","s100","Iowa",89811.9665070598
"14","s100","Massachusetts",5052988.69922024
"15","s100","Nebraska",1460867.83957552
"16","s100","New York",11169186.9488672
"17","s100","Pennsylvania",6147740.06338154
"18","s100","Connecticut",1072743.73888914
"19","s100","Rhode Island",394172.488357793
"20","s100","New Jersey",3386289.08617604
"21","s100","Indiana",908503.631161062
"22","s100","Nevada",25307626.4681642
"23","s100","Utah",24510132.5921209
"24","s100","California",57947897.2976981
"25","s100","Ohio",1731719.80691976
"26","s100","Illinois",940473.745303714
"27","s100","District of Columbia",11715.0702732592
"28","s100","Delaware",840430.020451234
"29","s100","West Virginia",3284235.27852232
"30","s100","Maryland",3084209.68411549
"31","s100","Colorado",39258218.4094911
"32","s100","Kentucky",2970338.03448618
"33","s100","Kansas",75117.8409839864
"34","s100","Virginia",24972024.5183498
"35","s100","Missouri",4477603.78212132
"36","s100","Arizona",27486531.8355498
"37","s100","Oklahoma",7150833.56671587
"38","s100","North Carolina",39048612.4013063
"39","s100","Tennessee",8508848.0001245
"40","s100","Texas",30102926.6393129
"41","s100","New Mexico",32383426.6377478
"42","s100","Alabama",53069323.4451145
"43","s100","Mississippi",45283955.9590763
"44","s100","Georgia",65507862.199246
"45","s100","South Carolina",36958669.5953403
"46","s100","Arkansas",31054621.4243923
"47","s100","Louisiana",30850459.1490694
"48","s100","Florida",34194509.1923377
"49","s100","Michigan",15597284.1675706
