"","spp.id","state","tot.ba"
"1","s372","Washington",0
"2","s372","Montana",0
"3","s372","Maine",102586.853407022
"4","s372","North Dakota",0
"5","s372","South Dakota",0
"6","s372","Wyoming",0
"7","s372","Wisconsin",305.540359694511
"8","s372","Idaho",0
"9","s372","Vermont",244083.272240589
"10","s372","Minnesota",0
"11","s372","Oregon",0
"12","s372","New Hampshire",605521.746523258
"13","s372","Iowa",0
"14","s372","Massachusetts",754684.957492284
"15","s372","Nebraska",0
"16","s372","New York",2106003.96053241
"17","s372","Pennsylvania",5078297.6212089
"18","s372","Connecticut",919125.084845347
"19","s372","Rhode Island",113644.288651567
"20","s372","New Jersey",292073.702642635
"21","s372","Indiana",0
"22","s372","Nevada",0
"23","s372","Utah",0
"24","s372","California",0
"25","s372","Ohio",61742.1833054764
"26","s372","Illinois",0
"27","s372","District of Columbia",348.322592947632
"28","s372","Delaware",769.108784517739
"29","s372","West Virginia",1852529.77273061
"30","s372","Maryland",206783.556413998
"31","s372","Colorado",0
"32","s372","Kentucky",478181.482221462
"33","s372","Kansas",0
"34","s372","Virginia",1204679.53106423
"35","s372","Missouri",0
"36","s372","Arizona",0
"37","s372","Oklahoma",0
"38","s372","North Carolina",1091941.29505821
"39","s372","Tennessee",387145.194938531
"40","s372","Texas",0
"41","s372","New Mexico",0
"42","s372","Alabama",5052.87738874403
"43","s372","Mississippi",0
"44","s372","Georgia",129610.595201882
"45","s372","South Carolina",12372.081568812
"46","s372","Arkansas",0
"47","s372","Louisiana",0
"48","s372","Florida",0
"49","s372","Michigan",10992.8348596955
