"","spp.id","state","tot.ba"
"1","s543","Washington",0
"2","s543","Montana",0
"3","s543","Maine",597001.36875182
"4","s543","North Dakota",26820.0136837349
"5","s543","South Dakota",2170.31022544112
"6","s543","Wyoming",0
"7","s543","Wisconsin",2851394.88336212
"8","s543","Idaho",0
"9","s543","Vermont",73964.6107555729
"10","s543","Minnesota",4591652.6218824
"11","s543","Oregon",0
"12","s543","New Hampshire",44930.8632358044
"13","s543","Iowa",24202.9305554263
"14","s543","Massachusetts",8987.77637044364
"15","s543","Nebraska",6.27202826738358
"16","s543","New York",362499.55215957
"17","s543","Pennsylvania",50638.0785106812
"18","s543","Connecticut",4983.50103487005
"19","s543","Rhode Island",331.249200318009
"20","s543","New Jersey",5822.51339548687
"21","s543","Indiana",18491.5947274438
"22","s543","Nevada",0
"23","s543","Utah",0
"24","s543","California",0
"25","s543","Ohio",41450.0357721747
"26","s543","Illinois",12149.5877532936
"27","s543","District of Columbia",2.38915277272463
"28","s543","Delaware",2325.73930916376
"29","s543","West Virginia",1947.24146038573
"30","s543","Maryland",4925.16325795185
"31","s543","Colorado",0
"32","s543","Kentucky",851.387972866185
"33","s543","Kansas",3.95953253284097
"34","s543","Virginia",480.835790484212
"35","s543","Missouri",644.321045293938
"36","s543","Arizona",0
"37","s543","Oklahoma",0.339913105592132
"38","s543","North Carolina",206.147795768455
"39","s543","Tennessee",20.0619579721242
"40","s543","Texas",77.8917999669211
"41","s543","New Mexico",0
"42","s543","Alabama",122.384668323095
"43","s543","Mississippi",140.678953865543
"44","s543","Georgia",63.7069957423955
"45","s543","South Carolina",0.607921526767313
"46","s543","Arkansas",0.140838503837585
"47","s543","Louisiana",1142.61253864085
"48","s543","Florida",1.61221407353878
"49","s543","Michigan",2470001.10925763
