"","spp.id","state","tot.ba"
"1","s101","Washington",332846.497259229
"2","s101","Montana",4406882.04417687
"3","s101","Maine",0
"4","s101","North Dakota",0
"5","s101","South Dakota",0
"6","s101","Wyoming",2994746.65045109
"7","s101","Wisconsin",0
"8","s101","Idaho",2224984.80628292
"9","s101","Vermont",0
"10","s101","Minnesota",0
"11","s101","Oregon",227766.79520648
"12","s101","New Hampshire",0
"13","s101","Iowa",0
"14","s101","Massachusetts",0
"15","s101","Nebraska",0
"16","s101","New York",0
"17","s101","Pennsylvania",0
"18","s101","Connecticut",0
"19","s101","Rhode Island",0
"20","s101","New Jersey",0
"21","s101","Indiana",0
"22","s101","Nevada",301625.511235529
"23","s101","Utah",20188.6802815069
"24","s101","California",795850.604963426
"25","s101","Ohio",0
"26","s101","Illinois",0
"27","s101","District of Columbia",0
"28","s101","Delaware",0
"29","s101","West Virginia",0
"30","s101","Maryland",0
"31","s101","Colorado",748305.851032926
"32","s101","Kentucky",0
"33","s101","Kansas",0
"34","s101","Virginia",0
"35","s101","Missouri",0
"36","s101","Arizona",5924.13766903384
"37","s101","Oklahoma",0
"38","s101","North Carolina",0
"39","s101","Tennessee",0
"40","s101","Texas",0
"41","s101","New Mexico",97427.5115313263
"42","s101","Alabama",0
"43","s101","Mississippi",0
"44","s101","Georgia",0
"45","s101","South Carolina",0
"46","s101","Arkansas",0
"47","s101","Louisiana",0
"48","s101","Florida",0
"49","s101","Michigan",0
