"","spp.id","state","tot.ba"
"1","s819","Washington",0
"2","s819","Montana",0
"3","s819","Maine",0
"4","s819","North Dakota",0
"5","s819","South Dakota",0
"6","s819","Wyoming",0
"7","s819","Wisconsin",0
"8","s819","Idaho",0
"9","s819","Vermont",0
"10","s819","Minnesota",0
"11","s819","Oregon",0
"12","s819","New Hampshire",0
"13","s819","Iowa",0
"14","s819","Massachusetts",0
"15","s819","Nebraska",0
"16","s819","New York",0
"17","s819","Pennsylvania",0
"18","s819","Connecticut",0
"19","s819","Rhode Island",0
"20","s819","New Jersey",1.15480121597648
"21","s819","Indiana",0
"22","s819","Nevada",0
"23","s819","Utah",0
"24","s819","California",0
"25","s819","Ohio",0
"26","s819","Illinois",0
"27","s819","District of Columbia",0
"28","s819","Delaware",94.1124691423029
"29","s819","West Virginia",0
"30","s819","Maryland",590.110929979943
"31","s819","Colorado",0
"32","s819","Kentucky",0
"33","s819","Kansas",0
"34","s819","Virginia",2826.60748933977
"35","s819","Missouri",0
"36","s819","Arizona",0
"37","s819","Oklahoma",0
"38","s819","North Carolina",214310.037676498
"39","s819","Tennessee",0
"40","s819","Texas",1329.43967304425
"41","s819","New Mexico",0
"42","s819","Alabama",80225.1529528757
"43","s819","Mississippi",39425.7172033123
"44","s819","Georgia",208083.456970753
"45","s819","South Carolina",259525.352342789
"46","s819","Arkansas",0
"47","s819","Louisiana",1695.63270806265
"48","s819","Florida",721476.614995093
"49","s819","Michigan",0
