"","spp.id","state","tot.ba"
"1","s117","Washington",51043.5779348677
"2","s117","Montana",2433.3378958595
"3","s117","Maine",0
"4","s117","North Dakota",0
"5","s117","South Dakota",0
"6","s117","Wyoming",11.5229614078999
"7","s117","Wisconsin",0
"8","s117","Idaho",25289.4876507689
"9","s117","Vermont",0
"10","s117","Minnesota",0
"11","s117","Oregon",1475596.45758021
"12","s117","New Hampshire",0
"13","s117","Iowa",0
"14","s117","Massachusetts",0
"15","s117","Nebraska",0
"16","s117","New York",0
"17","s117","Pennsylvania",0
"18","s117","Connecticut",0
"19","s117","Rhode Island",0
"20","s117","New Jersey",0
"21","s117","Indiana",0
"22","s117","Nevada",11685.9141941367
"23","s117","Utah",1.20393455028534
"24","s117","California",7230710.39884279
"25","s117","Ohio",0
"26","s117","Illinois",0
"27","s117","District of Columbia",0
"28","s117","Delaware",0
"29","s117","West Virginia",0
"30","s117","Maryland",0
"31","s117","Colorado",0
"32","s117","Kentucky",0
"33","s117","Kansas",0
"34","s117","Virginia",0
"35","s117","Missouri",0
"36","s117","Arizona",8.42900562286377
"37","s117","Oklahoma",0
"38","s117","North Carolina",0
"39","s117","Tennessee",0
"40","s117","Texas",0
"41","s117","New Mexico",0.186297059059143
"42","s117","Alabama",0
"43","s117","Mississippi",0
"44","s117","Georgia",0
"45","s117","South Carolina",0
"46","s117","Arkansas",0
"47","s117","Louisiana",0
"48","s117","Florida",0
"49","s117","Michigan",0
