"","spp.id","state","tot.ba"
"1","s19","Washington",5957582.21211106
"2","s19","Montana",18631229.2654889
"3","s19","Maine",0
"4","s19","North Dakota",2.14562076330185
"5","s19","South Dakota",0.833438256755471
"6","s19","Wyoming",10342675.2538156
"7","s19","Wisconsin",7.49404483288527
"8","s19","Idaho",13901761.503876
"9","s19","Vermont",0
"10","s19","Minnesota",21.5992043986917
"11","s19","Oregon",1669567.43850287
"12","s19","New Hampshire",0
"13","s19","Iowa",0
"14","s19","Massachusetts",0
"15","s19","Nebraska",0
"16","s19","New York",1.77947926521301
"17","s19","Pennsylvania",68.7898774147034
"18","s19","Connecticut",1.60153138637543
"19","s19","Rhode Island",0
"20","s19","New Jersey",0
"21","s19","Indiana",3.99781492352486
"22","s19","Nevada",105516.250633708
"23","s19","Utah",3438617.57604775
"24","s19","California",60577.9939853824
"25","s19","Ohio",188.902312010527
"26","s19","Illinois",0
"27","s19","District of Columbia",0
"28","s19","Delaware",0
"29","s19","West Virginia",0
"30","s19","Maryland",0
"31","s19","Colorado",11921597.2562411
"32","s19","Kentucky",0
"33","s19","Kansas",0
"34","s19","Virginia",0
"35","s19","Missouri",0
"36","s19","Arizona",95140.4288629442
"37","s19","Oklahoma",0
"38","s19","North Carolina",0
"39","s19","Tennessee",0
"40","s19","Texas",0
"41","s19","New Mexico",1120474.42562655
"42","s19","Alabama",0
"43","s19","Mississippi",0
"44","s19","Georgia",0
"45","s19","South Carolina",0
"46","s19","Arkansas",0
"47","s19","Louisiana",0
"48","s19","Florida",0
"49","s19","Michigan",286.260421905667
