"","spp.id","state","tot.ba"
"1","s20","Washington",9729.66261755285
"2","s20","Montana",2507.60343959928
"3","s20","Maine",0
"4","s20","North Dakota",0
"5","s20","South Dakota",0
"6","s20","Wyoming",292.600410033017
"7","s20","Wisconsin",0
"8","s20","Idaho",8231.26328156912
"9","s20","Vermont",0
"10","s20","Minnesota",0
"11","s20","Oregon",368540.256825369
"12","s20","New Hampshire",0
"13","s20","Iowa",0
"14","s20","Massachusetts",0
"15","s20","Nebraska",0
"16","s20","New York",0
"17","s20","Pennsylvania",0
"18","s20","Connecticut",0
"19","s20","Rhode Island",0
"20","s20","New Jersey",0
"21","s20","Indiana",0
"22","s20","Nevada",220945.464384427
"23","s20","Utah",8.01546856015921
"24","s20","California",13677883.8730266
"25","s20","Ohio",0
"26","s20","Illinois",0
"27","s20","District of Columbia",0
"28","s20","Delaware",0
"29","s20","West Virginia",0
"30","s20","Maryland",0
"31","s20","Colorado",9.92391346395016
"32","s20","Kentucky",0
"33","s20","Kansas",0
"34","s20","Virginia",0
"35","s20","Missouri",0
"36","s20","Arizona",0
"37","s20","Oklahoma",0
"38","s20","North Carolina",0
"39","s20","Tennessee",0
"40","s20","Texas",0
"41","s20","New Mexico",0.254459381103516
"42","s20","Alabama",0
"43","s20","Mississippi",0
"44","s20","Georgia",0
"45","s20","South Carolina",0
"46","s20","Arkansas",0
"47","s20","Louisiana",0
"48","s20","Florida",0
"49","s20","Michigan",0
