"","spp.id","state","tot.ba"
"1","s422","Washington",0
"2","s422","Montana",0
"3","s422","Maine",0
"4","s422","North Dakota",0
"5","s422","South Dakota",0
"6","s422","Wyoming",0
"7","s422","Wisconsin",0
"8","s422","Idaho",0
"9","s422","Vermont",0
"10","s422","Minnesota",0
"11","s422","Oregon",0
"12","s422","New Hampshire",0
"13","s422","Iowa",0
"14","s422","Massachusetts",0
"15","s422","Nebraska",0
"16","s422","New York",0
"17","s422","Pennsylvania",5.83402267843485
"18","s422","Connecticut",0
"19","s422","Rhode Island",0
"20","s422","New Jersey",0
"21","s422","Indiana",0
"22","s422","Nevada",0
"23","s422","Utah",0
"24","s422","California",0
"25","s422","Ohio",0
"26","s422","Illinois",0
"27","s422","District of Columbia",0
"28","s422","Delaware",0
"29","s422","West Virginia",234.117765445262
"30","s422","Maryland",1.76423308253288
"31","s422","Colorado",0
"32","s422","Kentucky",13.311421006918
"33","s422","Kansas",0
"34","s422","Virginia",1431.74977053236
"35","s422","Missouri",0
"36","s422","Arizona",0
"37","s422","Oklahoma",1400.02541826549
"38","s422","North Carolina",3322.04334233003
"39","s422","Tennessee",451.021516113542
"40","s422","Texas",0.108709305524826
"41","s422","New Mexico",0
"42","s422","Alabama",1808.79840058926
"43","s422","Mississippi",196.431744486268
"44","s422","Georgia",92.6951517508132
"45","s422","South Carolina",118.610262783244
"46","s422","Arkansas",0
"47","s422","Louisiana",0.0807738453149796
"48","s422","Florida",653.541376279667
"49","s422","Michigan",0
