"","spp.id","state","tot.ba"
"1","s835","Washington",0
"2","s835","Montana",0
"3","s835","Maine",0
"4","s835","North Dakota",0
"5","s835","South Dakota",954.425615936518
"6","s835","Wyoming",0
"7","s835","Wisconsin",170.585936527699
"8","s835","Idaho",0
"9","s835","Vermont",0
"10","s835","Minnesota",56.7180982474238
"11","s835","Oregon",0
"12","s835","New Hampshire",0
"13","s835","Iowa",62335.4256600072
"14","s835","Massachusetts",4631.7282859236
"15","s835","Nebraska",752.466839239001
"16","s835","New York",2508.49639337731
"17","s835","Pennsylvania",8021.01405693498
"18","s835","Connecticut",1.15721532702446
"19","s835","Rhode Island",0
"20","s835","New Jersey",51174.6823593598
"21","s835","Indiana",46728.1092430623
"22","s835","Nevada",0
"23","s835","Utah",0
"24","s835","California",0
"25","s835","Ohio",47596.3375967988
"26","s835","Illinois",612642.143019552
"27","s835","District of Columbia",277.817567721009
"28","s835","Delaware",3489.39972274145
"29","s835","West Virginia",56371.8674076196
"30","s835","Maryland",18596.1028900445
"31","s835","Colorado",0
"32","s835","Kentucky",702266.966470402
"33","s835","Kansas",513025.803156648
"34","s835","Virginia",374245.257875281
"35","s835","Missouri",10058610.2088997
"36","s835","Arizona",0
"37","s835","Oklahoma",13478738.8577856
"38","s835","North Carolina",668753.038791307
"39","s835","Tennessee",1506728.38443085
"40","s835","Texas",12276455.9520295
"41","s835","New Mexico",0
"42","s835","Alabama",1800937.81692093
"43","s835","Mississippi",1692878.36859668
"44","s835","Georgia",1218556.40878773
"45","s835","South Carolina",747190.378751827
"46","s835","Arkansas",6893020.04992925
"47","s835","Louisiana",835630.894451004
"48","s835","Florida",110128.830330688
"49","s835","Michigan",919.675886359066
