"","spp.id","state","tot.ba"
"1","s621","Washington",0
"2","s621","Montana",0
"3","s621","Maine",1108.83860773873
"4","s621","North Dakota",16.989917896688
"5","s621","South Dakota",4058.03366707079
"6","s621","Wyoming",0
"7","s621","Wisconsin",6475.83463595714
"8","s621","Idaho",0
"9","s621","Vermont",2443.7323103674
"10","s621","Minnesota",6313.9983446775
"11","s621","Oregon",0
"12","s621","New Hampshire",2178.23533614748
"13","s621","Iowa",8513.12408488337
"14","s621","Massachusetts",25822.4736455808
"15","s621","Nebraska",4.41124751791358
"16","s621","New York",396740.745262318
"17","s621","Pennsylvania",3568027.02629323
"18","s621","Connecticut",130197.612573071
"19","s621","Rhode Island",5031.69441455137
"20","s621","New Jersey",441196.361321921
"21","s621","Indiana",2341074.80547918
"22","s621","Nevada",0
"23","s621","Utah",0
"24","s621","California",0
"25","s621","Ohio",3257494.43639993
"26","s621","Illinois",552159.506410002
"27","s621","District of Columbia",10632.3785193227
"28","s621","Delaware",164050.686766736
"29","s621","West Virginia",8615253.81730349
"30","s621","Maryland",2324287.71775847
"31","s621","Colorado",0
"32","s621","Kentucky",7296471.16439571
"33","s621","Kansas",32.788565184921
"34","s621","Virginia",13217161.9228643
"35","s621","Missouri",87630.2828598483
"36","s621","Arizona",0
"37","s621","Oklahoma",4332.91124306957
"38","s621","North Carolina",10255852.6141493
"39","s621","Tennessee",7570568.62835624
"40","s621","Texas",108484.175392277
"41","s621","New Mexico",0
"42","s621","Alabama",5515430.87914339
"43","s621","Mississippi",2870312.4145981
"44","s621","Georgia",5700828.61893101
"45","s621","South Carolina",2926190.79807844
"46","s621","Arkansas",59814.3834248269
"47","s621","Louisiana",278190.712691061
"48","s621","Florida",323803.086131375
"49","s621","Michigan",119156.199314166
