"","spp.id","state","tot.ba"
"1","s91","Washington",0
"2","s91","Montana",0
"3","s91","Maine",88747.4021103294
"4","s91","North Dakota",0.986431928351521
"5","s91","South Dakota",0
"6","s91","Wyoming",0
"7","s91","Wisconsin",75905.4510842458
"8","s91","Idaho",0
"9","s91","Vermont",100890.552987553
"10","s91","Minnesota",5953.64597065013
"11","s91","Oregon",0
"12","s91","New Hampshire",54347.0927758462
"13","s91","Iowa",344.688181009609
"14","s91","Massachusetts",24740.671888077
"15","s91","Nebraska",574.871114406735
"16","s91","New York",1137632.49421033
"17","s91","Pennsylvania",392370.557583409
"18","s91","Connecticut",16005.8906429934
"19","s91","Rhode Island",2357.35515221721
"20","s91","New Jersey",15912.390988593
"21","s91","Indiana",14605.9041951126
"22","s91","Nevada",0
"23","s91","Utah",0
"24","s91","California",0
"25","s91","Ohio",82824.7791417434
"26","s91","Illinois",3628.23664966226
"27","s91","District of Columbia",2.53145901113749
"28","s91","Delaware",256.714505374432
"29","s91","West Virginia",49506.3296306175
"30","s91","Maryland",13522.2842136363
"31","s91","Colorado",0
"32","s91","Kentucky",1247.56301421532
"33","s91","Kansas",0
"34","s91","Virginia",2100.44288933347
"35","s91","Missouri",0.751771569252014
"36","s91","Arizona",0
"37","s91","Oklahoma",0
"38","s91","North Carolina",1784.46060778433
"39","s91","Tennessee",98.0770266060717
"40","s91","Texas",0
"41","s91","New Mexico",0
"42","s91","Alabama",0
"43","s91","Mississippi",0
"44","s91","Georgia",6.87112594768405
"45","s91","South Carolina",0
"46","s91","Arkansas",0
"47","s91","Louisiana",0
"48","s91","Florida",0
"49","s91","Michigan",102973.452181575
