"","spp.id","state","tot.ba"
"1","s360","Washington",90067.3249581936
"2","s360","Montana",4629.24826404545
"3","s360","Maine",0
"4","s360","North Dakota",0
"5","s360","South Dakota",0
"6","s360","Wyoming",33.2691409289837
"7","s360","Wisconsin",0
"8","s360","Idaho",120181.669087357
"9","s360","Vermont",0
"10","s360","Minnesota",0
"11","s360","Oregon",2890760.28998363
"12","s360","New Hampshire",0
"13","s360","Iowa",0
"14","s360","Massachusetts",0
"15","s360","Nebraska",0
"16","s360","New York",0
"17","s360","Pennsylvania",0
"18","s360","Connecticut",0
"19","s360","Rhode Island",0
"20","s360","New Jersey",0
"21","s360","Indiana",0
"22","s360","Nevada",0
"23","s360","Utah",0
"24","s360","California",5157329.80430791
"25","s360","Ohio",0
"26","s360","Illinois",0
"27","s360","District of Columbia",0
"28","s360","Delaware",0
"29","s360","West Virginia",0
"30","s360","Maryland",0
"31","s360","Colorado",0
"32","s360","Kentucky",0
"33","s360","Kansas",0
"34","s360","Virginia",0
"35","s360","Missouri",0
"36","s360","Arizona",0.248472517356277
"37","s360","Oklahoma",0
"38","s360","North Carolina",0
"39","s360","Tennessee",0
"40","s360","Texas",8692.70226352336
"41","s360","New Mexico",313.538842631504
"42","s360","Alabama",13.0396711230278
"43","s360","Mississippi",23.2136730849743
"44","s360","Georgia",66.0680214762688
"45","s360","South Carolina",297.234706953168
"46","s360","Arkansas",0
"47","s360","Louisiana",0.114239171147346
"48","s360","Florida",339.880610138178
"49","s360","Michigan",0
