"","spp.id","state","tot.ba"
"1","s95","Washington",0
"2","s95","Montana",0
"3","s95","Maine",2091583.84310896
"4","s95","North Dakota",442.128556512296
"5","s95","South Dakota",2.36575450003147
"6","s95","Wyoming",0
"7","s95","Wisconsin",1516906.24761618
"8","s95","Idaho",0
"9","s95","Vermont",24249.8570551302
"10","s95","Minnesota",7230254.66430215
"11","s95","Oregon",0
"12","s95","New Hampshire",35295.8168104782
"13","s95","Iowa",0.982393622398376
"14","s95","Massachusetts",1478.94110082625
"15","s95","Nebraska",0
"16","s95","New York",64065.7144418798
"17","s95","Pennsylvania",2931.07981309295
"18","s95","Connecticut",592.71247375384
"19","s95","Rhode Island",7.0228006541729
"20","s95","New Jersey",58.2060925364494
"21","s95","Indiana",1.84906899929047
"22","s95","Nevada",0
"23","s95","Utah",0
"24","s95","California",0
"25","s95","Ohio",117.26509219408
"26","s95","Illinois",308.642738282681
"27","s95","District of Columbia",0
"28","s95","Delaware",0.280585795640945
"29","s95","West Virginia",3.11295112967491
"30","s95","Maryland",0.982050210237503
"31","s95","Colorado",0
"32","s95","Kentucky",0
"33","s95","Kansas",0
"34","s95","Virginia",0
"35","s95","Missouri",0
"36","s95","Arizona",0
"37","s95","Oklahoma",0
"38","s95","North Carolina",0.094541497528553
"39","s95","Tennessee",0
"40","s95","Texas",0
"41","s95","New Mexico",0
"42","s95","Alabama",0
"43","s95","Mississippi",0
"44","s95","Georgia",0
"45","s95","South Carolina",0
"46","s95","Arkansas",0
"47","s95","Louisiana",0
"48","s95","Florida",0
"49","s95","Michigan",2821813.29319459
