"","spp.id","state","tot.ba"
"1","s107","Washington",0
"2","s107","Montana",0
"3","s107","Maine",0
"4","s107","North Dakota",0
"5","s107","South Dakota",0
"6","s107","Wyoming",0
"7","s107","Wisconsin",0
"8","s107","Idaho",0
"9","s107","Vermont",0
"10","s107","Minnesota",0
"11","s107","Oregon",0
"12","s107","New Hampshire",0
"13","s107","Iowa",0
"14","s107","Massachusetts",0
"15","s107","Nebraska",0
"16","s107","New York",0
"17","s107","Pennsylvania",0
"18","s107","Connecticut",0
"19","s107","Rhode Island",0
"20","s107","New Jersey",0
"21","s107","Indiana",0
"22","s107","Nevada",0
"23","s107","Utah",0
"24","s107","California",0
"25","s107","Ohio",0
"26","s107","Illinois",0
"27","s107","District of Columbia",0
"28","s107","Delaware",0
"29","s107","West Virginia",0
"30","s107","Maryland",0
"31","s107","Colorado",0
"32","s107","Kentucky",0
"33","s107","Kansas",0
"34","s107","Virginia",0.781094998121262
"35","s107","Missouri",0
"36","s107","Arizona",0
"37","s107","Oklahoma",0
"38","s107","North Carolina",168.185555404983
"39","s107","Tennessee",0
"40","s107","Texas",18.4117165803909
"41","s107","New Mexico",0
"42","s107","Alabama",49545.5972232899
"43","s107","Mississippi",20517.1422268978
"44","s107","Georgia",64815.6637920948
"45","s107","South Carolina",1122.10342420172
"46","s107","Arkansas",3.88836497068405
"47","s107","Louisiana",144.156554093584
"48","s107","Florida",2729834.72862591
"49","s107","Michigan",0
