"","spp.id","state","tot.ba"
"1","s406","Washington",0
"2","s406","Montana",0
"3","s406","Maine",0
"4","s406","North Dakota",0
"5","s406","South Dakota",0
"6","s406","Wyoming",0
"7","s406","Wisconsin",0
"8","s406","Idaho",0
"9","s406","Vermont",0
"10","s406","Minnesota",0
"11","s406","Oregon",0
"12","s406","New Hampshire",0
"13","s406","Iowa",0
"14","s406","Massachusetts",0
"15","s406","Nebraska",0
"16","s406","New York",0
"17","s406","Pennsylvania",60.419439394027
"18","s406","Connecticut",0
"19","s406","Rhode Island",0
"20","s406","New Jersey",0.083198606967926
"21","s406","Indiana",0
"22","s406","Nevada",0
"23","s406","Utah",0
"24","s406","California",0
"25","s406","Ohio",0
"26","s406","Illinois",19.7522141337395
"27","s406","District of Columbia",0
"28","s406","Delaware",14.7006165143102
"29","s406","West Virginia",0
"30","s406","Maryland",4.53179467655718
"31","s406","Colorado",0
"32","s406","Kentucky",371.335629049689
"33","s406","Kansas",0
"34","s406","Virginia",8.41585548594594
"35","s406","Missouri",260.807970561087
"36","s406","Arizona",0
"37","s406","Oklahoma",2832.44776491821
"38","s406","North Carolina",24.6622566152364
"39","s406","Tennessee",527.581644725055
"40","s406","Texas",49.8814005628228
"41","s406","New Mexico",0
"42","s406","Alabama",2375.79111473728
"43","s406","Mississippi",6376.1010259185
"44","s406","Georgia",724.691848163027
"45","s406","South Carolina",839.06458745338
"46","s406","Arkansas",7673.4385399404
"47","s406","Louisiana",560.855232747272
"48","s406","Florida",0
"49","s406","Michigan",0
