"","spp.id","state","tot.ba"
"1","s400","Washington",0
"2","s400","Montana",0
"3","s400","Maine",14732.4290552591
"4","s400","North Dakota",488.065515605733
"5","s400","South Dakota",4132.04800703097
"6","s400","Wyoming",0
"7","s400","Wisconsin",1197315.46175257
"8","s400","Idaho",0
"9","s400","Vermont",76404.5760426744
"10","s400","Minnesota",253741.180993077
"11","s400","Oregon",0
"12","s400","New Hampshire",82572.2474031078
"13","s400","Iowa",1183495.26904574
"14","s400","Massachusetts",222429.335496631
"15","s400","Nebraska",31585.0833141622
"16","s400","New York",1966746.23231563
"17","s400","Pennsylvania",2628611.66259309
"18","s400","Connecticut",431091.542492833
"19","s400","Rhode Island",57645.5768033795
"20","s400","New Jersey",246440.687187971
"21","s400","Indiana",2503436.6276371
"22","s400","Nevada",0
"23","s400","Utah",0
"24","s400","California",0
"25","s400","Ohio",3227034.61728861
"26","s400","Illinois",3216179.8011303
"27","s400","District of Columbia",3843.39491898939
"28","s400","Delaware",24998.6205661381
"29","s400","West Virginia",5024634.00131602
"30","s400","Maryland",682506.796375272
"31","s400","Colorado",0
"32","s400","Kentucky",6923129.85172705
"33","s400","Kansas",469654.932589695
"34","s400","Virginia",4789212.5556287
"35","s400","Missouri",8804011.95561588
"36","s400","Arizona",0
"37","s400","Oklahoma",4147337.41997508
"38","s400","North Carolina",3178197.55301039
"39","s400","Tennessee",7565248.33837055
"40","s400","Texas",2435539.89311452
"41","s400","New Mexico",0
"42","s400","Alabama",4612726.05292396
"43","s400","Mississippi",3482955.9412014
"44","s400","Georgia",3172190.01397486
"45","s400","South Carolina",1585909.53239008
"46","s400","Arkansas",7496218.63638532
"47","s400","Louisiana",1836732.81752999
"48","s400","Florida",375160.647855972
"49","s400","Michigan",766463.372017772
