"","spp.id","state","tot.ba"
"1","s844","Washington",0
"2","s844","Montana",0
"3","s844","Maine",0
"4","s844","North Dakota",0
"5","s844","South Dakota",0
"6","s844","Wyoming",0
"7","s844","Wisconsin",0
"8","s844","Idaho",0
"9","s844","Vermont",0
"10","s844","Minnesota",0
"11","s844","Oregon",0
"12","s844","New Hampshire",0
"13","s844","Iowa",0
"14","s844","Massachusetts",0
"15","s844","Nebraska",0
"16","s844","New York",0
"17","s844","Pennsylvania",0
"18","s844","Connecticut",0
"19","s844","Rhode Island",0
"20","s844","New Jersey",0
"21","s844","Indiana",0
"22","s844","Nevada",0
"23","s844","Utah",0
"24","s844","California",0
"25","s844","Ohio",0
"26","s844","Illinois",0
"27","s844","District of Columbia",0
"28","s844","Delaware",0
"29","s844","West Virginia",0
"30","s844","Maryland",0
"31","s844","Colorado",0
"32","s844","Kentucky",0
"33","s844","Kansas",0
"34","s844","Virginia",0
"35","s844","Missouri",0
"36","s844","Arizona",0
"37","s844","Oklahoma",0
"38","s844","North Carolina",0
"39","s844","Tennessee",2.35014351829886
"40","s844","Texas",34.5987868979573
"41","s844","New Mexico",0
"42","s844","Alabama",726.781334035099
"43","s844","Mississippi",382.657477617264
"44","s844","Georgia",27.1237820405513
"45","s844","South Carolina",95.264186186716
"46","s844","Arkansas",0
"47","s844","Louisiana",5.05085927993059
"48","s844","Florida",0
"49","s844","Michigan",0
