"","spp.id","state","tot.ba"
"1","s740","Washington",1176605.54264292
"2","s740","Montana",3683764.18047774
"3","s740","Maine",4271411.69419961
"4","s740","North Dakota",961817.172251004
"5","s740","South Dakota",424993.252742877
"6","s740","Wyoming",4287643.46301905
"7","s740","Wisconsin",12223615.8943922
"8","s740","Idaho",2442897.22103653
"9","s740","Vermont",906870.573764214
"10","s740","Minnesota",20210994.0040817
"11","s740","Oregon",515201.995832761
"12","s740","New Hampshire",695720.426147893
"13","s740","Iowa",694671.778166362
"14","s740","Massachusetts",322578.758349735
"15","s740","Nebraska",1185517.74561182
"16","s740","New York",3509181.45549539
"17","s740","Pennsylvania",2082329.79668493
"18","s740","Connecticut",176705.791617824
"19","s740","Rhode Island",25021.842684061
"20","s740","New Jersey",66040.4564416467
"21","s740","Indiana",652342.61996672
"22","s740","Nevada",710813.537455487
"23","s740","Utah",6405474.7377007
"24","s740","California",398926.408656469
"25","s740","Ohio",1308846.23045921
"26","s740","Illinois",1001803.82496008
"27","s740","District of Columbia",168.530985983787
"28","s740","Delaware",2996.51308451343
"29","s740","West Virginia",396264.094131112
"30","s740","Maryland",76334.1995777126
"31","s740","Colorado",18671334.0132537
"32","s740","Kentucky",159810.072064488
"33","s740","Kansas",1210790.12019605
"34","s740","Virginia",100835.538551495
"35","s740","Missouri",502231.764427251
"36","s740","Arizona",902940.356816955
"37","s740","Oklahoma",321783.53261121
"38","s740","North Carolina",85623.8696338103
"39","s740","Tennessee",64683.0513139546
"40","s740","Texas",206445.557864447
"41","s740","New Mexico",1611612.40734712
"42","s740","Alabama",47155.4009839465
"43","s740","Mississippi",254461.175463851
"44","s740","Georgia",12260.7772401192
"45","s740","South Carolina",125031.34831325
"46","s740","Arkansas",230165.262688904
"47","s740","Louisiana",131062.864306742
"48","s740","Florida",3177.19042559736
"49","s740","Michigan",14681179.6279497
