"","spp.id","state","tot.ba"
"1","s310","Washington",3259476.24327995
"2","s310","Montana",46665.6803419836
"3","s310","Maine",23723745.4577485
"4","s310","North Dakota",229754.735186611
"5","s310","South Dakota",132057.729835715
"6","s310","Wyoming",1966.67212722363
"7","s310","Wisconsin",20184217.7023067
"8","s310","Idaho",116900.242765557
"9","s310","Vermont",11475423.3583465
"10","s310","Minnesota",7871714.09174694
"11","s310","Oregon",3099904.77989309
"12","s310","New Hampshire",9459925.00227793
"13","s310","Iowa",2081350.78096874
"14","s310","Massachusetts",5887632.42384356
"15","s310","Nebraska",263463.464859295
"16","s310","New York",41320137.7478111
"17","s310","Pennsylvania",31571938.459713
"18","s310","Connecticut",3603093.86361091
"19","s310","Rhode Island",578753.070677096
"20","s310","New Jersey",2151032.06526035
"21","s310","Indiana",5781391.83198461
"22","s310","Nevada",0.527705669403076
"23","s310","Utah",7103.73558118567
"24","s310","California",1306393.83543734
"25","s310","Ohio",10940415.9235658
"26","s310","Illinois",4038176.57636369
"27","s310","District of Columbia",5273.63641174044
"28","s310","Delaware",658573.844345154
"29","s310","West Virginia",16178682.8405915
"30","s310","Maryland",2937811.26998539
"31","s310","Colorado",43940.634191832
"32","s310","Kentucky",11375981.3947837
"33","s310","Kansas",386102.162572552
"34","s310","Virginia",11481165.8995503
"35","s310","Missouri",3264041.650906
"36","s310","Arizona",5359.76698077098
"37","s310","Oklahoma",505568.961132972
"38","s310","North Carolina",13251215.3747163
"39","s310","Tennessee",9531886.4919371
"40","s310","Texas",1034110.78878432
"41","s310","New Mexico",113133.237962948
"42","s310","Alabama",4523105.38788814
"43","s310","Mississippi",3284141.68031362
"44","s310","Georgia",6913160.52806439
"45","s310","South Carolina",4586773.89934009
"46","s310","Arkansas",2782906.03286182
"47","s310","Louisiana",3261227.33377001
"48","s310","Florida",2571315.78798251
"49","s310","Michigan",34175269.0226915
