"","spp.id","state","tot.ba"
"1","s548","Washington",0
"2","s548","Montana",0
"3","s548","Maine",0
"4","s548","North Dakota",0
"5","s548","South Dakota",0
"6","s548","Wyoming",0
"7","s548","Wisconsin",0
"8","s548","Idaho",0
"9","s548","Vermont",0
"10","s548","Minnesota",0
"11","s548","Oregon",0
"12","s548","New Hampshire",0
"13","s548","Iowa",0
"14","s548","Massachusetts",0
"15","s548","Nebraska",0
"16","s548","New York",0
"17","s548","Pennsylvania",0.0618468895554543
"18","s548","Connecticut",0
"19","s548","Rhode Island",0
"20","s548","New Jersey",8.86201221309602
"21","s548","Indiana",0
"22","s548","Nevada",0
"23","s548","Utah",0
"24","s548","California",0
"25","s548","Ohio",0
"26","s548","Illinois",0
"27","s548","District of Columbia",0.653598174452782
"28","s548","Delaware",4.75087955780327
"29","s548","West Virginia",0
"30","s548","Maryland",61.1006412757561
"31","s548","Colorado",0
"32","s548","Kentucky",0
"33","s548","Kansas",0
"34","s548","Virginia",5561.17917394452
"35","s548","Missouri",18.0662859678268
"36","s548","Arizona",0
"37","s548","Oklahoma",0
"38","s548","North Carolina",30235.7976365807
"39","s548","Tennessee",777.883671700954
"40","s548","Texas",6248.80943728983
"41","s548","New Mexico",0
"42","s548","Alabama",2987.13599784719
"43","s548","Mississippi",46.9104608069174
"44","s548","Georgia",3357.0880379295
"45","s548","South Carolina",22643.9956993419
"46","s548","Arkansas",2010.62256900221
"47","s548","Louisiana",12088.1561418138
"48","s548","Florida",246102.935704184
"49","s548","Michigan",0
