"","spp.id","state","tot.ba"
"1","s122","Washington",8435198.84356856
"2","s122","Montana",12250676.1102489
"3","s122","Maine",0
"4","s122","North Dakota",6632.99932983518
"5","s122","South Dakota",7040171.01778677
"6","s122","Wyoming",6577963.08102925
"7","s122","Wisconsin",0
"8","s122","Idaho",8174100.80919073
"9","s122","Vermont",0
"10","s122","Minnesota",0.0300681572407484
"11","s122","Oregon",26625645.8109689
"12","s122","New Hampshire",0
"13","s122","Iowa",584.118995222263
"14","s122","Massachusetts",0
"15","s122","Nebraska",1386312.10417841
"16","s122","New York",0
"17","s122","Pennsylvania",0
"18","s122","Connecticut",0
"19","s122","Rhode Island",0
"20","s122","New Jersey",0
"21","s122","Indiana",9.39995064586401
"22","s122","Nevada",110089.648596026
"23","s122","Utah",2151292.37535204
"24","s122","California",21188983.5113099
"25","s122","Ohio",0
"26","s122","Illinois",17.4957527238876
"27","s122","District of Columbia",0
"28","s122","Delaware",0
"29","s122","West Virginia",0
"30","s122","Maryland",0
"31","s122","Colorado",8992463.63971758
"32","s122","Kentucky",0
"33","s122","Kansas",32741.9194870507
"34","s122","Virginia",0
"35","s122","Missouri",109.959837270901
"36","s122","Arizona",17449693.850468
"37","s122","Oklahoma",196.723256796598
"38","s122","North Carolina",0
"39","s122","Tennessee",0
"40","s122","Texas",108.378532808274
"41","s122","New Mexico",13067323.9215823
"42","s122","Alabama",0
"43","s122","Mississippi",0
"44","s122","Georgia",0
"45","s122","South Carolina",0
"46","s122","Arkansas",0
"47","s122","Louisiana",0
"48","s122","Florida",0
"49","s122","Michigan",0
