"","spp.id","state","tot.ba"
"1","s952","Washington",0
"2","s952","Montana",0
"3","s952","Maine",0
"4","s952","North Dakota",0
"5","s952","South Dakota",0
"6","s952","Wyoming",0
"7","s952","Wisconsin",0
"8","s952","Idaho",0
"9","s952","Vermont",0
"10","s952","Minnesota",0
"11","s952","Oregon",0
"12","s952","New Hampshire",0
"13","s952","Iowa",0
"14","s952","Massachusetts",78.8195375651121
"15","s952","Nebraska",0
"16","s952","New York",449.350353818387
"17","s952","Pennsylvania",3053.62278431281
"18","s952","Connecticut",70.113865852356
"19","s952","Rhode Island",0
"20","s952","New Jersey",1.35661238431931
"21","s952","Indiana",0
"22","s952","Nevada",0
"23","s952","Utah",0
"24","s952","California",0
"25","s952","Ohio",10.3077136874199
"26","s952","Illinois",0
"27","s952","District of Columbia",0
"28","s952","Delaware",0.428359240293503
"29","s952","West Virginia",8469.14447895065
"30","s952","Maryland",137.210401646793
"31","s952","Colorado",0
"32","s952","Kentucky",23634.4299318157
"33","s952","Kansas",0
"34","s952","Virginia",13087.8395795748
"35","s952","Missouri",970.409762872383
"36","s952","Arizona",0
"37","s952","Oklahoma",180.135943204165
"38","s952","North Carolina",89935.2350749392
"39","s952","Tennessee",36215.099109353
"40","s952","Texas",648.087835252285
"41","s952","New Mexico",0
"42","s952","Alabama",25131.5079658967
"43","s952","Mississippi",13782.203501028
"44","s952","Georgia",15434.629126573
"45","s952","South Carolina",1742.35370642692
"46","s952","Arkansas",176.130939812865
"47","s952","Louisiana",992.398157694843
"48","s952","Florida",0
"49","s952","Michigan",0
