"","spp.id","state","tot.ba"
"1","s995","Washington",0
"2","s995","Montana",0
"3","s995","Maine",0
"4","s995","North Dakota",0
"5","s995","South Dakota",0
"6","s995","Wyoming",0
"7","s995","Wisconsin",0
"8","s995","Idaho",0
"9","s995","Vermont",0
"10","s995","Minnesota",0
"11","s995","Oregon",0
"12","s995","New Hampshire",0
"13","s995","Iowa",0
"14","s995","Massachusetts",0
"15","s995","Nebraska",0
"16","s995","New York",0
"17","s995","Pennsylvania",0
"18","s995","Connecticut",0
"19","s995","Rhode Island",0
"20","s995","New Jersey",0
"21","s995","Indiana",0
"22","s995","Nevada",0
"23","s995","Utah",0
"24","s995","California",0
"25","s995","Ohio",0
"26","s995","Illinois",0
"27","s995","District of Columbia",0
"28","s995","Delaware",0
"29","s995","West Virginia",0
"30","s995","Maryland",0
"31","s995","Colorado",0
"32","s995","Kentucky",0
"33","s995","Kansas",0
"34","s995","Virginia",0
"35","s995","Missouri",0
"36","s995","Arizona",0
"37","s995","Oklahoma",0
"38","s995","North Carolina",20.0237937541679
"39","s995","Tennessee",0
"40","s995","Texas",53.8938012523577
"41","s995","New Mexico",0
"42","s995","Alabama",1748.33455452137
"43","s995","Mississippi",4144.04906763788
"44","s995","Georgia",25.3900820445269
"45","s995","South Carolina",295.056884368882
"46","s995","Arkansas",0
"47","s995","Louisiana",8255.51560096507
"48","s995","Florida",141.257493936457
"49","s995","Michigan",0
