"","spp.id","state","tot.ba"
"1","s658","Washington",0
"2","s658","Montana",0
"3","s658","Maine",0
"4","s658","North Dakota",0
"5","s658","South Dakota",0
"6","s658","Wyoming",0
"7","s658","Wisconsin",0
"8","s658","Idaho",0
"9","s658","Vermont",0
"10","s658","Minnesota",0
"11","s658","Oregon",0
"12","s658","New Hampshire",0
"13","s658","Iowa",0
"14","s658","Massachusetts",0
"15","s658","Nebraska",0
"16","s658","New York",21.3621450699866
"17","s658","Pennsylvania",1568.13243208011
"18","s658","Connecticut",0.621859863400459
"19","s658","Rhode Island",0
"20","s658","New Jersey",68.1505457386374
"21","s658","Indiana",0
"22","s658","Nevada",0
"23","s658","Utah",0
"24","s658","California",0
"25","s658","Ohio",1684.10217248648
"26","s658","Illinois",0
"27","s658","District of Columbia",1.16435666382313
"28","s658","Delaware",14.9462025894318
"29","s658","West Virginia",9312.26108743856
"30","s658","Maryland",1114.58294302842
"31","s658","Colorado",0
"32","s658","Kentucky",15169.3482424916
"33","s658","Kansas",0
"34","s658","Virginia",12790.0041580654
"35","s658","Missouri",1.67902934551239
"36","s658","Arizona",0
"37","s658","Oklahoma",207.387524306774
"38","s658","North Carolina",9878.7168206349
"39","s658","Tennessee",12901.3856747389
"40","s658","Texas",0
"41","s658","New Mexico",0
"42","s658","Alabama",3539.24121879216
"43","s658","Mississippi",0.636674821376801
"44","s658","Georgia",425.582530094776
"45","s658","South Carolina",193.941207577474
"46","s658","Arkansas",19217.5028937273
"47","s658","Louisiana",0
"48","s658","Florida",0
"49","s658","Michigan",0
