"","spp.id","state","tot.ba"
"1","s66","Washington",17505.1434214916
"2","s66","Montana",3832602.2033438
"3","s66","Maine",0
"4","s66","North Dakota",394684.988587872
"5","s66","South Dakota",350492.08923939
"6","s66","Wyoming",1827333.18399935
"7","s66","Wisconsin",0
"8","s66","Idaho",613091.527482051
"9","s66","Vermont",0
"10","s66","Minnesota",0
"11","s66","Oregon",49490.9040129625
"12","s66","New Hampshire",0
"13","s66","Iowa",0
"14","s66","Massachusetts",0
"15","s66","Nebraska",72566.8271369548
"16","s66","New York",0
"17","s66","Pennsylvania",0
"18","s66","Connecticut",0
"19","s66","Rhode Island",0
"20","s66","New Jersey",0
"21","s66","Indiana",0
"22","s66","Nevada",113496.154000691
"23","s66","Utah",2467420.4689289
"24","s66","California",7395.79039357894
"25","s66","Ohio",0
"26","s66","Illinois",0
"27","s66","District of Columbia",0
"28","s66","Delaware",0
"29","s66","West Virginia",0
"30","s66","Maryland",0
"31","s66","Colorado",3474259.7597758
"32","s66","Kentucky",0
"33","s66","Kansas",23618.3474701056
"34","s66","Virginia",0
"35","s66","Missouri",0
"36","s66","Arizona",642503.774975637
"37","s66","Oklahoma",5548.22491158545
"38","s66","North Carolina",0
"39","s66","Tennessee",0
"40","s66","Texas",36577.6000303701
"41","s66","New Mexico",4480403.44398318
"42","s66","Alabama",0
"43","s66","Mississippi",0
"44","s66","Georgia",0
"45","s66","South Carolina",0
"46","s66","Arkansas",0
"47","s66","Louisiana",0
"48","s66","Florida",0
"49","s66","Michigan",0
