"","spp.id","state","tot.ba"
"1","s987","Washington",0
"2","s987","Montana",0
"3","s987","Maine",0
"4","s987","North Dakota",0
"5","s987","South Dakota",0
"6","s987","Wyoming",0
"7","s987","Wisconsin",0
"8","s987","Idaho",0
"9","s987","Vermont",0
"10","s987","Minnesota",0
"11","s987","Oregon",0
"12","s987","New Hampshire",0
"13","s987","Iowa",0
"14","s987","Massachusetts",0
"15","s987","Nebraska",0
"16","s987","New York",0
"17","s987","Pennsylvania",0
"18","s987","Connecticut",0
"19","s987","Rhode Island",0
"20","s987","New Jersey",0
"21","s987","Indiana",0
"22","s987","Nevada",0
"23","s987","Utah",0
"24","s987","California",0
"25","s987","Ohio",0
"26","s987","Illinois",0
"27","s987","District of Columbia",0
"28","s987","Delaware",0
"29","s987","West Virginia",0
"30","s987","Maryland",0
"31","s987","Colorado",0
"32","s987","Kentucky",0
"33","s987","Kansas",0
"34","s987","Virginia",0
"35","s987","Missouri",0
"36","s987","Arizona",0
"37","s987","Oklahoma",0
"38","s987","North Carolina",0
"39","s987","Tennessee",0
"40","s987","Texas",0
"41","s987","New Mexico",0
"42","s987","Alabama",0
"43","s987","Mississippi",0
"44","s987","Georgia",0
"45","s987","South Carolina",0
"46","s987","Arkansas",0
"47","s987","Louisiana",0
"48","s987","Florida",21411.7320354013
"49","s987","Michigan",0
