"","spp.id","state","tot.ba"
"1","s367","Washington",0
"2","s367","Montana",0
"3","s367","Maine",0
"4","s367","North Dakota",0
"5","s367","South Dakota",61.3428749917075
"6","s367","Wyoming",0
"7","s367","Wisconsin",88.5184587603435
"8","s367","Idaho",0
"9","s367","Vermont",0
"10","s367","Minnesota",8.90324798412621
"11","s367","Oregon",0
"12","s367","New Hampshire",0
"13","s367","Iowa",1321.1457712492
"14","s367","Massachusetts",0.427427262067795
"15","s367","Nebraska",523.999236480333
"16","s367","New York",126.282165326178
"17","s367","Pennsylvania",12827.4444376083
"18","s367","Connecticut",2.94537608511746
"19","s367","Rhode Island",0
"20","s367","New Jersey",902.55005980283
"21","s367","Indiana",28979.6444069032
"22","s367","Nevada",0
"23","s367","Utah",0
"24","s367","California",0
"25","s367","Ohio",37445.9076748984
"26","s367","Illinois",22513.7546538122
"27","s367","District of Columbia",231.110689001158
"28","s367","Delaware",1194.22247263207
"29","s367","West Virginia",41660.7145339151
"30","s367","Maryland",19022.9204046554
"31","s367","Colorado",0
"32","s367","Kentucky",49192.9989064396
"33","s367","Kansas",3172.09860842
"34","s367","Virginia",41928.2120505379
"35","s367","Missouri",24824.4349251298
"36","s367","Arizona",0
"37","s367","Oklahoma",1776.60883406876
"38","s367","North Carolina",6476.38218935393
"39","s367","Tennessee",26573.2165269573
"40","s367","Texas",631.848715308181
"41","s367","New Mexico",0
"42","s367","Alabama",10420.2322210075
"43","s367","Mississippi",23951.1999040805
"44","s367","Georgia",2655.87098797795
"45","s367","South Carolina",4020.79532217456
"46","s367","Arkansas",18472.36263982
"47","s367","Louisiana",883.565680300817
"48","s367","Florida",516.583614222589
"49","s367","Michigan",1146.08529845322
