"","spp.id","state","tot.ba"
"1","s842","Washington",0
"2","s842","Montana",0
"3","s842","Maine",0
"4","s842","North Dakota",0
"5","s842","South Dakota",0
"6","s842","Wyoming",0
"7","s842","Wisconsin",0
"8","s842","Idaho",0
"9","s842","Vermont",0
"10","s842","Minnesota",0
"11","s842","Oregon",0
"12","s842","New Hampshire",0
"13","s842","Iowa",0
"14","s842","Massachusetts",0
"15","s842","Nebraska",0
"16","s842","New York",0
"17","s842","Pennsylvania",0
"18","s842","Connecticut",0
"19","s842","Rhode Island",0
"20","s842","New Jersey",0.0838186293840408
"21","s842","Indiana",0
"22","s842","Nevada",0
"23","s842","Utah",0
"24","s842","California",0
"25","s842","Ohio",0
"26","s842","Illinois",0
"27","s842","District of Columbia",0
"28","s842","Delaware",0.0269047450274229
"29","s842","West Virginia",0
"30","s842","Maryland",0.0555862039327621
"31","s842","Colorado",0
"32","s842","Kentucky",0.342101901769638
"33","s842","Kansas",0
"34","s842","Virginia",48.1121392620262
"35","s842","Missouri",0
"36","s842","Arizona",0
"37","s842","Oklahoma",2568.97033451637
"38","s842","North Carolina",8014.65037237207
"39","s842","Tennessee",28.5959098357707
"40","s842","Texas",71629.2777914889
"41","s842","New Mexico",0
"42","s842","Alabama",10542.6055318523
"43","s842","Mississippi",7526.96174136864
"44","s842","Georgia",38474.8003930482
"45","s842","South Carolina",40703.9573765846
"46","s842","Arkansas",771.969669799902
"47","s842","Louisiana",6322.47873802856
"48","s842","Florida",105379.07724761
"49","s842","Michigan",0
