"","spp.id","state","tot.ba"
"1","s808","Washington",0
"2","s808","Montana",0
"3","s808","Maine",0
"4","s808","North Dakota",0
"5","s808","South Dakota",0
"6","s808","Wyoming",0
"7","s808","Wisconsin",0
"8","s808","Idaho",0
"9","s808","Vermont",0
"10","s808","Minnesota",0
"11","s808","Oregon",0
"12","s808","New Hampshire",0
"13","s808","Iowa",0
"14","s808","Massachusetts",0
"15","s808","Nebraska",0
"16","s808","New York",0
"17","s808","Pennsylvania",0
"18","s808","Connecticut",0
"19","s808","Rhode Island",0
"20","s808","New Jersey",0
"21","s808","Indiana",0
"22","s808","Nevada",0
"23","s808","Utah",0
"24","s808","California",0
"25","s808","Ohio",0
"26","s808","Illinois",0
"27","s808","District of Columbia",0
"28","s808","Delaware",0
"29","s808","West Virginia",0
"30","s808","Maryland",0
"31","s808","Colorado",0
"32","s808","Kentucky",0
"33","s808","Kansas",0
"34","s808","Virginia",0.525795467197895
"35","s808","Missouri",0
"36","s808","Arizona",0
"37","s808","Oklahoma",86218.3328233128
"38","s808","North Carolina",14.8205102272332
"39","s808","Tennessee",232.673979695886
"40","s808","Texas",107780.981378232
"41","s808","New Mexico",0
"42","s808","Alabama",23918.4143763131
"43","s808","Mississippi",42061.1720761271
"44","s808","Georgia",1183.69863658026
"45","s808","South Carolina",387.591486893594
"46","s808","Arkansas",0.643557608127594
"47","s808","Louisiana",150.038381764665
"48","s808","Florida",0
"49","s808","Michigan",0
