"","spp.id","state","tot.ba"
"1","s860","Washington",0
"2","s860","Montana",0
"3","s860","Maine",0
"4","s860","North Dakota",0
"5","s860","South Dakota",0
"6","s860","Wyoming",0
"7","s860","Wisconsin",0
"8","s860","Idaho",0
"9","s860","Vermont",0
"10","s860","Minnesota",0
"11","s860","Oregon",0
"12","s860","New Hampshire",0
"13","s860","Iowa",0
"14","s860","Massachusetts",0
"15","s860","Nebraska",0
"16","s860","New York",0
"17","s860","Pennsylvania",0
"18","s860","Connecticut",0
"19","s860","Rhode Island",0
"20","s860","New Jersey",0
"21","s860","Indiana",0
"22","s860","Nevada",0
"23","s860","Utah",0
"24","s860","California",0
"25","s860","Ohio",0
"26","s860","Illinois",0
"27","s860","District of Columbia",0
"28","s860","Delaware",0
"29","s860","West Virginia",0
"30","s860","Maryland",0
"31","s860","Colorado",0
"32","s860","Kentucky",0
"33","s860","Kansas",0
"34","s860","Virginia",0
"35","s860","Missouri",0
"36","s860","Arizona",0
"37","s860","Oklahoma",0
"38","s860","North Carolina",0
"39","s860","Tennessee",0
"40","s860","Texas",0
"41","s860","New Mexico",0
"42","s860","Alabama",0
"43","s860","Mississippi",0
"44","s860","Georgia",0
"45","s860","South Carolina",0
"46","s860","Arkansas",0
"47","s860","Louisiana",0
"48","s860","Florida",18919.5901805442
"49","s860","Michigan",0
