"","spp.id","state","tot.ba"
"1","s106","Washington",609.478675742634
"2","s106","Montana",34059.3154883056
"3","s106","Maine",0
"4","s106","North Dakota",0
"5","s106","South Dakota",1.44759798049927
"6","s106","Wyoming",1447149.98483106
"7","s106","Wisconsin",0
"8","s106","Idaho",65700.8967783062
"9","s106","Vermont",0
"10","s106","Minnesota",0
"11","s106","Oregon",5217.88294453127
"12","s106","New Hampshire",0
"13","s106","Iowa",0
"14","s106","Massachusetts",0
"15","s106","Nebraska",0
"16","s106","New York",0
"17","s106","Pennsylvania",0
"18","s106","Connecticut",0
"19","s106","Rhode Island",0
"20","s106","New Jersey",0
"21","s106","Indiana",0
"22","s106","Nevada",79556.4977140299
"23","s106","Utah",13506175.2041868
"24","s106","California",2670.9427770117
"25","s106","Ohio",0
"26","s106","Illinois",0
"27","s106","District of Columbia",0
"28","s106","Delaware",0
"29","s106","West Virginia",0
"30","s106","Maryland",0
"31","s106","Colorado",10792615.9476576
"32","s106","Kentucky",0
"33","s106","Kansas",0
"34","s106","Virginia",0
"35","s106","Missouri",0
"36","s106","Arizona",8940348.46536452
"37","s106","Oklahoma",1576.38723195344
"38","s106","North Carolina",0
"39","s106","Tennessee",0
"40","s106","Texas",32959.3496282967
"41","s106","New Mexico",15882300.1384107
"42","s106","Alabama",0
"43","s106","Mississippi",0
"44","s106","Georgia",0
"45","s106","South Carolina",0
"46","s106","Arkansas",0
"47","s106","Louisiana",0
"48","s106","Florida",0
"49","s106","Michigan",0
